ID_CURSO,TEMA_CLASSROOM,TITULO_MATERIAL,DESCRIPCION_MATERIAL,URL_GITHUB
,IA.ÍNDICE,Índice Interactivo del Curso: Robótica e Inteligencia Artificial (HTML),Mapa mental interactivo para explorar visualmente todos los bloques de robótica y clases de IA del curso.,https://javiercursocorreo-gif.github.io/Curso-Robotica-IA-Comun/INDICE_DEL_CURSO/INDICE_DEL_CURSO.html
